K6378K03R00B  C2003 09 28.85173 18 01 12.14 +41 09 13.6          15.9 Voi6260940
K6378K03R00B  C2003 09 28.85271 18 01 12.33 +41 09 22.3          16.5 Voi6260940
K6378K03R00B  C2003 09 28.85374 18 01 12.42 +41 09 30.3          16.3 Voi6260940
K6378K03R00B  C2003 09 28.85476 18 01 12.64 +41 09 38.3          16.1 Voi6260940
K6378K03R00B  C2003 09 28.85573 18 01 12.77 +41 09 46.8          16.5 Voi6260940
K6378K03R00B  C2003 09 28.85670 18 01 12.95 +41 09 55.6          16.7 Voi6260940
K6378K03R00B  C2003 09 28.85774 18 01 13.17 +41 10 03.5          16.5 Voi6260940
K6378K03R00B  C2003 09 28.85870 18 01 13.22 +41 10 11.7          16.8 Voi6260940
K6378K03R00B  C2003 09 28.85971 18 01 13.34 +41 10 20.4          17.0 Voi6260940
K6378K03R00B  C2003 09 28.86071 18 01 13.58 +41 10 28.9          16.5 Voi6260940
K6378K03R00B  C2003 09 28.86174 18 01 13.68 +41 10 35.5          17.3 Voi6260940
K6378K03R00B  C2003 09 28.86273 18 01 13.86 +41 10 45.0          16.7 Voi6260940
K6378K03R00B  C2003 09 28.86369 18 01 14.00 +41 10 53.3          16.9 Voi6260940
K6378K03R00B  C2003 09 28.86476 18 01 14.14 +41 11 01.7          16.2 Voi6260940
K6378K03R00B  C2003 09 28.86520 18 01 14.21 +41 11 05.0          17.0 Voi6260940
K6378K03R00B  C2003 09 28.86568 18 01 14.31 +41 11 09.2          16.6 Voi6260940
K6378K03R00B  C2003 09 28.86675 18 01 14.43 +41 11 19.3          16.1 Voi6260940
K6378K03R00B  C2003 09 28.86774 18 01 14.71 +41 11 26.3          16.5 Voi6260940
K6378K03R00B  C2003 09 28.86876 18 01 14.72 +41 11 34.5          16.4 Voi6260940
K6378K03R00B  C2003 09 28.86968 18 01 14.91 +41 11 43.3          16.5 Voi6260940
K6378K03R00B  C2003 09 28.87071 18 01 15.19 +41 11 50.9          16.4 Voi6260940
K6378K03R00B  C2003 09 28.87177 18 01 15.27 +41 12 00.5          16.5 Voi6260940
K6378K03R00B  C2003 09 28.88222 18 01 16.91 +41 13 27.0          16.4 Voi6260940
K6378K03R00B  C2003 09 28.88323 18 01 17.07 +41 13 35.4          16.3 Voi6260940
K6378K03R00B  C2003 09 28.88420 18 01 17.24 +41 13 45.2          15.6 Voi6260940
K6378K03R00B  C2003 09 28.88512 18 01 17.42 +41 13 51.8          16.6 Voi6260940
K6378K03R00B  C2003 09 28.88623 18 01 17.59 +41 14 00.1          16.1 Voi6260940
K6378K03R00B  C2003 09 28.88722 18 01 17.72 +41 14 08.2          16.4 Voi6260940
K6378K03R00B  C2003 09 28.88818 18 01 17.83 +41 14 16.8          16.3 Voi6260940
K6378K03R00B  C2003 09 28.88918 18 01 18.00 +41 14 24.2          16.6 Voi6260940
K6378K03R00B  C2003 09 28.89022 18 01 18.19 +41 14 33.2          16.5 Voi6260940
K6378K03R00B  C2003 09 28.89119 18 01 18.28 +41 14 42.3          15.6 Voi6260940
K6378K03R00B  C2003 09 28.89219 18 01 18.55 +41 14 49.8          15.8 Voi6260940
K6378K03R00B  C2003 09 28.89321 18 01 18.65 +41 14 57.6          16.2 Voi6260940
K6378K03R00B  C2003 09 28.89419 18 01 18.80 +41 15 06.1          16.8 Voi6260940
K6378K03R00B  C2003 09 28.89514 18 01 19.01 +41 15 14.5          16.6 Voi6260940
K6378K03R00B  C2003 09 28.89612 18 01 19.14 +41 15 21.8          16.5 Voi6260940
K6378K03R00B  C2003 09 28.89715 18 01 19.32 +41 15 30.8          16.8 Voi6260940
